76561198045513593|263740|0.1
76561198045513593|264200|0.2
76561198045513593|266330|0.1
76561198045513593|233150|0.1
76561198045513593|268220|0.1
76561198045513593|274170|0.3
76561198045513593|274230|0.1
76561198045513593|277590|0.1
76561198045513593|290040|0.1
76561198045513593|296910|0.1
76561198045513593|302610|0.1
76561198045513593|306700|0.1
76561198045513593|319140|0.1
76561198045513593|342580|0.1
76561198045513593|354380|0.2
76561198045513593|360640|0.1
76561198045513593|274270|0.1
76561198045513593|366250|0.1
76561198045513593|426000|0.1
76561198067255541|730|8
76561198067255541|236390|1.9
76561198067255541|295270|0.1
76561198058013363|730|9.2
76561198058013363|227300|0.7
76561198202258472|50300|0.1
76561198202258472|12100|0.1
76561198202258472|105450|2.4
76561198202258472|219640|0.1
76561198202258472|40950|0.1
76561198202258472|236390|1.6
76561198202258472|271590|2
76561198202258472|730|3
76561198202258472|459510|0.2
76561198033775004|12110|0.1
76561198033775004|12210|0.1
76561198033775004|12220|0.1
76561198033775004|28050|0.1
76561198033775004|71270|1.4
76561198033775004|55230|0.1
76561198033775004|201870|0.1
76561198033775004|35140|0.1
76561198033775004|730|2.4
76561198033775004|207890|0.4
76561198033775004|205100|0.1
76561198033775004|219600|1
76561198033775004|208480|0.1
76561198033775004|220240|0.1
76561198033775004|218620|0.2
76561198033775004|231670|0.8
76561198033775004|107410|0.3
76561198033775004|295110|0.7
76561198033775004|433850|0.1
76561198033775004|295270|0.6
76561198033775004|243470|0.1
76561198033775004|252490|0.6
76561198033775004|271590|0.1
76561198033775004|389430|0.1
76561198033775004|378120|0.1
76561198033775004|359550|0.1
76561198052163197|550|1.1
76561198052163197|92800|0.1
76561198052163197|262410|0.1
76561198052163197|34870|0.5
76561198052163197|221380|2.1
76561198052163197|249990|0.2
76561198052163197|12110|0.3
76561198052163197|12120|0.5
76561198052163197|334230|2.4
76561198052163197|370360|0.1
76561198052163197|375820|0.5
76561198052163197|436280|1
76561198052163197|454320|1
76561198013220159|10|4.6
76561198013220159|550|0.1
76561198013220159|730|2.2
76561198013220159|107410|0.2
76561198013220159|389430|2.9
76561198113009831|20920|0.1
76561198113009831|201790|0.1
76561198113009831|730|4.2
76561198113009831|200710|0.3
76561198113009831|219740|0.6
76561198113009831|35720|0.2
76561198113009831|550|0.2
76561198113009831|218620|0.9
76561198113009831|42910|0.1
76561198113009831|221100|0.6
76561198113009831|255710|0.2
76561198113009831|306130|0.4
76561198113009831|363970|1.5
76561198113009831|389430|0.3
76561198075052162|730|2.6
76561198075052162|57690|0.1
76561198075052162|295110|0.1
76561198075052162|363970|6.7
76561198075052162|386360|0.1
76561198068964228|10|0.1
76561198068964228|12320|0.7
76561198068964228|47870|0.1
76561198068964228|730|8.8
76561198068964228|220440|0.1
76561198068964228|329050|0.1
76561198044679219|389430|10
76561198141964775|4000|0.1
76561198141964775|12210|0.1
76561198141964775|730|6.1
76561198141964775|70|0.1
76561198141964775|220|0.1
76561198141964775|252490|1.5
76561198141964775|227300|0.1
76561198141964775|271590|1.6
76561198094350738|730|9.7
76561198094350738|109600|0.1
76561198094350738|236390|0.2
76561198094350738|550|0.1
76561198081818300|550|0.1
76561198081818300|48700|4.1
76561198081818300|730|4
76561198081818300|200710|0.1
76561198081818300|107410|0.8
76561198081818300|49520|0.4
76561198081818300|290770|0.1
76561198081818300|241540|0.3
76561198003356941|72850|0.1
76561198003356941|730|1.2
76561198003356941|200710|0.2
76561198003356941|203140|0.1
76561198003356941|57690|0.1
76561198003356941|248820|0.1
76561198003356941|259550|0.1
76561198003356941|264200|0.1
76561198003356941|48700|0.1
76561198003356941|295110|0.1
76561198003356941|313020|0.1
76561198003356941|330350|0.2
76561198003356941|363970|4
76561198003356941|389430|0.4
76561198003356941|378120|0.1
76561198152436676|730|8.8
76561198152436676|238960|0.3
76561198152436676|48700|0.5
76561198152436676|304930|0.4
76561198275267840|730|10
76561198159386808|550|0.1
76561198159386808|43110|0.1
76561198159386808|72850|0.1
76561198159386808|110800|0.6
76561198159386808|57690|0.1
76561198159386808|218620|0.1
76561198159386808|227300|0.8
76561198159386808|19900|0.1
76561198159386808|287450|0.1
76561198159386808|730|7.3
76561198159386808|241560|0.1
76561198159386808|346110|0.1
76561198159386808|8870|0.1
76561198072626250|386360|10
76561198081780375|550|0.1
76561198081780375|730|3.2
76561198081780375|207890|0.1
76561198081780375|227300|2.6
76561198081780375|57690|0.3
76561198081780375|107410|2.1
76561198081780375|49520|0.3
76561198081780375|8930|0.6
76561198081780375|48700|0.8
76561198051236815|48700|1
76561198051236815|57690|1.9
76561198051236815|108800|0.2
76561198051236815|242760|0.1
76561198051236815|316790|0.1
76561198051236815|730|6.8
76561198153844451|72850|1.2
76561198153844451|108710|0.1
76561198153844451|252490|0.8
76561198153844451|48700|0.5
76561198153844451|730|7
76561198048724975|227300|0.3
76561198048724975|109600|0.4
76561198048724975|272350|0.8
76561198048724975|252490|0.2
76561198048724975|730|3.6
76561198048724975|389430|4.6
76561197979786137|240|0.3
76561197979786137|10|3.1
76561197979786137|80|0.2
76561197979786137|4560|0.1
76561197979786137|12220|0.1
76561197979786137|48700|0.3
76561197979786137|730|2.4
76561197979786137|207890|0.1
76561197979786137|227300|0.5
76561197979786137|221380|0.2
76561197979786137|244210|0.2
76561197979786137|107410|0.3
76561197979786137|329950|0.1
76561197979786137|319630|0.1
76561197979786137|255710|0.1
76561197979786137|438040|1.3
76561198067039603|10|0.5
76561198067039603|730|9.5
76561198201062443|227300|7.4
76561198201062443|730|2.6
76561198032932013|4530|0.1
76561198032932013|7670|0.1
76561198032932013|400|0.1
76561198032932013|12140|0.2
76561198032932013|12150|0.1
76561198032932013|20900|0.2
76561198032932013|500|0.5
76561198032932013|35140|0.4
76561198032932013|8930|0.3
76561198032932013|4540|0.1
76561198032932013|50300|0.1
76561198032932013|620|0.4
76561198032932013|107100|0.1
76561198032932013|110800|0.4
76561198032932013|200260|0.2
76561198032932013|202170|0.2
76561198032932013|72000|0.2
76561198032932013|206440|0.1
76561198032932013|200710|0.4
76561198032932013|238960|0.1
76561198032932013|203160|0.3
76561198032932013|231430|0.1
76561198032932013|234670|0.1
76561198032932013|259550|0.1
76561198032932013|208670|0.1
76561198032932013|200510|0.1
76561198032932013|290930|0.2
76561198032932013|239160|0.2
76561198032932013|302510|0.1
76561198032932013|730|0.6
76561198032932013|298110|0.2
76561198032932013|282070|0.4
76561198032932013|319630|0.1
76561198032932013|219740|0.2
76561198032932013|292030|2.1
76561198032932013|383870|0.1
76561198032932013|295790|0.1
76561198160585103|113400|0.1
76561198160585103|252950|0.1
76561198160585103|273110|0.1
76561198160585103|48700|0.1
76561198160585103|730|9
76561198160585103|433850|0.6
76561198288475615|391220|10
76561198055198062|17390|0.3
76561198055198062|50130|0.3
76561198055198062|48000|0.3
76561198055198062|72850|0.1
76561198055198062|12200|0.3
76561198055198062|48700|1.4
76561198055198062|48720|0.2
76561198055198062|207890|3.8
76561198055198062|57690|0.2
76561198055198062|231160|0.1
76561198055198062|12100|0.1
76561198055198062|12120|0.8
76561198055198062|218620|0.9
76561198055198062|221910|0.1
76561198055198062|305620|0.4
76561198055198062|250400|0.1
76561198055198062|221380|0.2
76561198055198062|346900|0.3
76561198065786173|42910|0.1
76561198065786173|272350|4
76561198065786173|550|0.3
76561198065786173|295110|0.5
76561198065786173|730|4.9
76561198065786173|394310|0.1
76561198161419714|70|0.1
76561198161419714|12200|0.2
76561198161419714|12210|0.1
76561198161419714|550|0.3
76561198161419714|72850|1.8
76561198161419714|205100|0.1
76561198161419714|220240|0.1
76561198161419714|219740|0.4
76561198161419714|322330|0.2
76561198161419714|206420|0.2
76561198161419714|252490|0.6
76561198161419714|216250|0.2
76561198161419714|730|4.6
76561198161419714|305620|0.1
76561198161419714|271590|0.8
76561198161419714|306130|0.1
76561198308020171|730|10
76561198079859999|4000|0.2
76561198079859999|33930|0.2
76561198079859999|8930|0.1
76561198079859999|219640|0.5
76561198079859999|233450|1
76561198079859999|236850|3.6
76561198079859999|221380|0.6
76561198079859999|221100|0.3
76561198079859999|222880|0.7
76561198079859999|295110|1.1
76561198079859999|238460|0.4
76561198079859999|250400|0.1
76561198079859999|730|0.2
76561198079859999|325610|0.9
76561198079859999|282440|0.1
76561198098975899|4000|0.2
76561198098975899|8930|1.8
76561198098975899|12210|0.6
76561198098975899|42910|0.1
76561198098975899|730|6.7
76561198098975899|218620|0.2
76561198098975899|221100|0.1
76561198098975899|239160|0.1
76561198080398228|730|9.9
76561198199866090|218620|0.2
76561198199866090|730|9.8
76561198035620564|20900|0.2
76561198035620564|10500|0.4
76561198035620564|17480|0.5
76561198035620564|24800|0.1
76561198035620564|48700|2.7
76561198035620564|72850|4.2
76561198035620564|17300|0.2
76561198035620564|237930|0.2
76561198035620564|730|1
76561198035620564|319630|0.1
76561198035620564|346010|0.1
76561198035620564|7670|0.2
76561198035620564|243970|0.1
76561198010784006|550|0.3
76561198010784006|48700|1.3
76561198010784006|6800|0.1
76561198010784006|41000|0.1
76561198010784006|41010|0.5
76561198010784006|48950|0.2
76561198010784006|620|0.4
76561198010784006|24240|0.2
76561198010784006|41070|0.4
76561198010784006|204340|0.3
76561198010784006|200710|0.8
76561198010784006|217200|0.6
76561198010784006|730|1.8
76561198010784006|219150|0.3
76561198010784006|218740|0.3
76561198010784006|221640|0.1
76561198010784006|201790|0.5
76561198010784006|230050|0.1
76561198010784006|12100|0.3
76561198010784006|12110|0.1
76561198010784006|49520|0.4
76561198010784006|286160|0.1
76561198010784006|304030|0.3
76561198010784006|63380|0.2
76561198010784006|329380|0.4
76561198188535871|730|6.4
76561198188535871|389430|3.6
76561198144077676|400|0.5
76561198144077676|620|0.2
76561198144077676|17300|1.9
76561198144077676|730|7.4
76561198176438354|15210|0.1
76561198176438354|110800|0.5
76561198176438354|205650|0.1
76561198176438354|57690|0.2
76561198176438354|233450|0.2
76561198176438354|242920|0.6
76561198176438354|12210|0.2
76561198176438354|239820|0.1
76561198176438354|260750|0.1
76561198176438354|313120|0.2
76561198176438354|221380|0.1
76561198176438354|287450|0.2
76561198176438354|327560|0.1
76561198176438354|730|0.3
76561198176438354|305620|3.4
76561198176438354|282070|0.1
76561198176438354|341000|0.1
76561198176438354|255710|0.2
76561198176438354|361280|0.1
76561198176438354|378660|0.2
76561198176438354|383120|0.4
76561198176438354|387370|0.4
76561198176438354|399670|0.1
76561198176438354|403190|0.3
76561198176438354|245620|0.4
76561198176438354|437220|0.3
76561198176438354|50130|0.6
76561198132247490|730|10
76561198142383222|4000|0.1
76561198142383222|730|8.3
76561198142383222|51100|0.1
76561198142383222|272350|0.1
76561198142383222|224260|0.1
76561198142383222|218620|0.1
76561198142383222|252490|0.1
76561198142383222|222880|0.2
76561198142383222|295110|0.1
76561198142383222|433850|0.2
76561198142383222|304930|0.1
76561198142383222|291480|0.3
76561198142383222|298110|0.1
76561198110206290|10500|5.1
76561198110206290|295110|0.3
76561198110206290|287450|0.8
76561198110206290|730|1.2
76561198110206290|375960|2.6
76561198331884164|730|7.4
76561198331884164|510630|2.6
